,title,content,date,nickName
4143,,안녕하세요 잘부탁드려요 서울광진구 살아요,2025-01-06 12:24,귀욤뽀작진잉
4144,,어서오세요 반가워요 ^^ ,2025-01-06 12:31,귀욤뽀작진잉
4145,,"           -  혼자 사는 이유  -
통계청은 단독가구수가 전체 가구수
의 1/3 이랍니다
거리의 사람들 중 셋중 하나는 혼자사는 1인 가구 라는 얘기지요
새삼스러운건 아닙니다
이른바 서구 유럽의 다수 국가 또는
북미 국가도 같습니다 즉 세계적 대세인 셈 입니다
단점 많지요 , 매우 많습니다 , 생각하
기조차 두려운 -고독사- 도 그렇고 아마도 -외로움- 이라는 의학적 현상은 신경정신계에 영향을 주죠 ,,
그 뿐이겠습니까 ,, 사회인 ,,,일반적 사회인으로 정도를 유지하려면 수면 , 쳥결 , 식사등 하루 중 절반의 시
간을 거처에서 지내는 바에 따라서 해야할일을 반드시 해야된다는 가사노동이 있죠
의복의 세탁에서 부터 해결해야 하는 한끼 이상의 끼니 그리고 작든 넓든 청소도 해야 합니다
참 힘듭니다 ,, 그럼에도 불구하고 왜
홀로 사는지 이해 어렵지요
아마도 , 아마도 이런 연유 , 사유 때문이 아닐까 생각해 봅니다
부부 또는 커플 , 짝이 되어 둘이 하나를 이뤘을때 , 자신의 정체성과 다른 별개의 정체성을 가진 나와 다른 한 사람에 대하여 무한한 이해와 관용으로 받아들이며 둘이 하나가 되는 그야말로 완전한 합체가 가능하겠느냐 ,,? 라는 것 입니다
잘못보고 잘못 생각해서 뱉은 말 한마디 ,, 이어지는 행동들 ,, 그로 인한 다툼, 함께 사는 또 다른 정체성을 가진 인격체를 받아들이는데 필요한 관용 과 이해 그리고 사랑 ,,!!
홀로사는 나라 가구중 1/3 은 그 노력에서 힘들고 그 인내에서 뒤쳐지며 그 이해에서 한참 모자란 그런 가구들이 아닌가 생각해 봅니다
물론 부부나 커플 이나 짝을 이룬다는게 반드시 그렇게 돼야 된다는건 아닙니다 , 다만 보기에 훌륭하죠 ,,
늙든 젊든 정다운 한쌍은 남 보기에 아름답습니다 ,,
이렇게보니 , 나는 참 모자라고 부족하기에 틀림이 없습니다 ,,
2/3 가구들이 잘해내고 있는 -그것-
을 나는 못하고 있는 ,, 그게 내가 홀로 사는 이유가 맞는것이겠지요 , 못나고 자신없어 , 가 맞을겁니다",2025-01-06 13:21,옆집할배
4146,,"     - 사회와 사람 , 보수와 진보 -
쉽게 말하자면 이런 겁니다
전통적 , 그러니까 예를 들면 보수적사고를 가진이는 -전통적 가치관- 즉 반듯을 요구합니다 각시나 신랑으로 맺어졌다면 사는 동안 여차 여차한 사연이나 사정이 있어도 가급적 검은머리 파뿌리 색 되도록 까지 건강한 사회의 뿌리인 가정을 이루어야만 한다 , 뭐 이런 가치관의 소유자라면 그 는 -보수주의자- 입니다
반면 -진보주의자- 는 변화와 혁신에 능동적이고 유연한 가치관을 가지고 있죠 ,,
서로 OK 하면 좀 질서롭지 않게 보여도 사회와 도덕률의 변화를 받아들입니다 ,, 어쩌면 사회가 용납하는 정도의 것 들은 받아들이고 새로운 현상들을 금새 몸에 익힙니다
즉 혁신적 개혁적이죠 ,,
보수와 진보는 가치관의 차이 정도되겠지요 ,,
할배가 있습니다 근데 이 놈의 할배가 엄청 보수주의자 입니다 근데 할매는 지나치게 개방적인 , 세상 유행은 다 받아들이는 진보주의자 입니다
이거 같이 살면 년 365일 큰소리나거나 살림 박살나는 꼬라지가 벌어질게 뻔하죠 ?
뭐 그런 정도가 보수와 진보의 차이라고나 하겠습니다
보수주의자가 개혁이나 혁신을 하지 않는다는건 아닙니다 단지 천천히 기본을 지키면서 하자 뭐 그런거죠 ,,
인생은 사람과의 인연이 거의 대부분 일겁니다
이럴때 , -나는 어떤 사람인가- 그리고 인연의 당사자는 -어떤 사람인가-
나의 가치관 과 상대의 가치관을 알고 인연을 이어 간다면 아마도 그 인연이 오래 갈것 같다 , 그런 생각을 해
봅니다 모두 좋은 인연들로 채워지시길 바랍니다",2025-01-06 14:55,옆집할배
4147,,안녕하세요 저는 70대에 금년 첫진입하는 황영준입니다 ᆢ5년전까지 대학에서 강의를 하다가 정년퇴직해서 이젠 백수로 생활하는 사람입니다 클래식듣기를 좋아해서 가입하고자 합니다,2025-01-06 15:37,창선
4148,,안녕하세요 ᆢ5년전 사별하고 혼자 지내고 있는 사랍입니다 ᆢ결혼보다는 그냥 친구로 지내고 싶은 분이 있으면 합니다,2025-01-06 15:42,창선
4149,안녕하세요?  반갑습니다 ~~,ᆢ,2025-01-06 15:44,강동남자
4150,드럼배우기 2025년2월16일 모임안내,"드럼배우기 2025년2월16일 모임안내

이 프로그램은 드럼을 처음 접하시는 초보자
회원님들을 위해 개설한 교육모임 입니다.
♤ 타학원에서 입문했지만 진도가 더디신분.
♤ 평일은 도저히 짬을 내기 어려운분.
♤ 드럼에 대한 나의소질을 확인하고 싶으신분은 도전해보세요.
열정만 있으시면 됩니다.
방이동 송파드럼동호회 연습실에서 진행하며
50~60대 구성이며 교육은 약2시간 소요됩니다.
ㅡ기초이론교육. 
ㅡ회원드럼플레이녹화시청.
ㅡ드럼 리듬 패드연습. 
ㅡ드럼 개인연습실 실제악기 리듬연주 
순으로 조교님들의 지도하에 진행합니다.
일요반 재방문 회원은 회원님 기량에따라 
개별트레이닝을 진행해드립니다.
교육모임후엔 회원간의 뒷풀이겸 친목도모의 식사자리도 준비합니다.(식사비는 N분의1 별도)
이후스케쥴이 없으신님들은 참석권유 
드립니다.

* 일시 : 2025년2월16일(일요일) 오후2시.
   3인미만시 다음주로 연기됩니다.
   토요일 최종확인후 참석바랍니다.
* 장소 : 방이동 송파드럼동호회 연습실
    (서울시 송파구 가락로264 마장동고깃집 건물 2층)
     주차는 어렵습니다. 대중교통이용요망.
* 회비 : 2만원 ㅡ 현장납부가능.
    (스틱없으신분은 별도1만추가)    

*참석하실분은 댓글또는 채팅방에
  의사를 남겨주세요^^",2025-01-06 15:46,북치는소년
4151,안녕하세요 ? 반갑습니다,ᆢ,2025-01-06 15:46,강동남자
4152,안녕하세요 ?  반갑습니다,ᆢ,2025-01-06 15:48,강동남자
4153,,"안녕하세요?
반갑습니다^^",2025-01-06 16:11,강동남자
4154,안녕하세요 저도 좋아합니다 ᆢ,용산 용문동여서 살고 있는 55년생 남자입니다,2025-01-06 16:16,창선
4155,,안녕하세요 ᆢ그림그리기를 취미로 하는 55년생 남자입니다 반갑습니다,2025-01-06 16:19,창선
4156,서울시 용산에 사는 70세남자입니다 ᆢ,그림전시회 좋습니다,2025-01-06 16:28,창선
4157,,"모델워킹 회원가입 하신 분들~~
일단 수업에 참여하시기를 권유 드립니다
생각과 결심 보다 앞서
수업참여가 우선입니다
수업 장소와 궁굼하신 점은
긍정새댁이신 선생님께 문의 하시면 상세하게 알려들일 것입니다
",2025-01-06 17:39,후로라
4158,,반갑습니다. 서울 서초구 거주합니다. 골프가 좋아서 100세 골프를 희망합니다. 핸디는 20입니다. ,2025-01-06 18:27,나로다
4159,,반갑습니다🤗여행 좋아서 동행하고 싶습니다,2025-01-06 18:33,나로다
4160,반갑습니다. ,골프가 친구 같아서 가입합니다. ,2025-01-06 19:05,나로다
4161,,"          - 화란 , 그리고 나성 -
나성 이라고 , 영어의 고유명사가 외래어로 정식으로 사용되기전 저기 태평양 건너의 나라 미국땅의 로스앤젤레스를 나성이라고 불렀답니다
헐벗은 나라안의 사람들은 어찌됐던 그 나성에만 가면 그야말로 팔짜 고치고 운수대통 한다 믿었지요
사실이 그랬답니다 소득수준에서 20배의 격차가 있었고 근로와 휴식이 보장된 그 나라의 나성에 간다는 것은 과연 행복할수 밖에 없는 꿈의 도시 나성이었습니다
고도의 자본주의는 실은 거저 주어지는 것은 아니지요  ,,
쥐어지는 소득은 그 만큼의 노동이 전제되어야하고 행복을 보장 받을 정도의 소득은 인생의 일정한 시간을 담보해야 얻을수 있는 것이고 보면 비로소 안정되고 평안이라고 할때는 이미 자신은 나이든 노인이 되고 마는 ,, 나성은 사실 자본주의의 민낯이었습니다
그런 토대위에 미국은 성장했고 자본주의는 번창 한듯 하지요 ?
단 , 빈부격차라는 ,, 그리고 그 맨 아랫쪽에 위치한 계층에게는 삶이 겉돌고 인생의 방향을 잃게되는 또 다른 민낯을 보여주게됩니다 ,,

회란 이라고 ,,,
이 나라는 네덜란드 입니다
이 나라는 대서양을 넘어야 닿는 나라 죠 ,,
이 나라는 같은 자본주의 정체성을 가진 국가 이긴해도 태평양 건너의 나성과는 좀 다릅니다
-사회주의적 자본주의-죠 ,,
이 나라의 민 들은 격차가 없습니다
소득이 많은 사람은 있으되 그걸 거의 다 나라에 내놓습니다 기꺼히 ,,
나라는 내놓은 그것을 공평하게 나눠줍니다 그래서 크게 부유한 자도 없고 얻어먹는 만큼의 가난한 자도 없습니다 그러다보니 모두가 같습니다
격차가 없고 고르게 평등하며 평안합니다 창의와 창조를 지원하며 노동을 하되 적절하게 합니다 즉 나라 민 전체에 대하여 -행복하라-라고 합니다

내 나라는 대서양 건너의 나라를 닮아가기보다 태평양 건너의 나라를 모델로 시작하고 지금에 이르렀습니다
화란을 닮느냐 나성을 닮느냐의 문제는 곧 -정치-의 문젭니다
-정치-,,!!  그래서 중요한거지요 !?
그 -정치- 는 내 삶의 문젭니다 

",2025-01-06 21:53,옆집할배
4162,,"안녕하세요 
반갑습니다 ",2025-01-07 00:18,김비아
4163,안녕하세요 반갑습니다,"맛집방문시 즐겁게 함께하고싶습니다!
새해복많이 받으세요^^",2025-01-07 00:20,긍정!
4164,안녕하세요 ,산을 좋아하는사람입니다.잘부탁드려요,2025-01-07 01:28,나겨비
4165,안녕하세요 ᆢ반갑습니다,용산 용문동에 남자로 가입을 희망합니다,2025-01-07 08:27,창선
4166,안녕하세요 반가워요,저는 용산 용문동에 살고있는 69세 남자로 여행을 좋아해서 가입하고자 합니다,2025-01-07 08:31,창선
4167,안녕하세요 ᆢ,저는 용산구 용문동에서 살고있는 69세 남자로 영화보기를 좋아합니다 ᆢ,2025-01-07 08:34,창선
4168,,"2025년 1월7일(화)입니다.
아침 6시전후 ""베트남 달랏""입니다.",2025-01-07 08:40,skyspace
4169,,"유쾌한 웃음은 우리를 행복하게 만든다. 웃음은 좋은 화장이다. 웃음보다 우리의 얼굴 모습을 밝게 해주는 화장품은 없다. 그리고 웃음은 생리적으로도 피를 잘 순화시켜 주니 소화도 잘되고 혈액순환도 물론 잘 된다.

우리의 삶은 짧고도 짧다. 웃을 수 있는 여유가 있는 사람이 행복한 사람이다. 남에게 웃음을 주는 사람은 자신은 물론 남도 행복하게 해주는 사람이다.
신나게 웃을 수 있는 일들이 많이 있으면 더욱 좋을 것이다.
하지만 스스로 만들어가는 것이 중요하다.(용혜원, 아침 공감 편지 중에서)

금전적인 여유보다는 진정 웃을 수 있는 사람이 인생의 승리자입니다. 마음의 여유가 있어야 웃을 수 있고 어려운 시기에도 웃을 수 있다면 반드시 해답을 찿을 수 있습니다. 
날씨가 추워지고 독감이 유행하니 건강에 특히 유의하시고 오늘도 웃음을 잃지 않는 행복한 화요일되세요.",2025-01-07 09:21,시놀매니저
4170,,"날씨가 무척 춥네요 
목요일은 영하 12도로 내려간다는데 
다들 감기 조심하세요 ~",2025-01-07 09:43,평냉조아
4171,1월 난지천공원에서 걷기,"안녕하세요! 
2025년 새해 첫 숲길 걷기 명상 장소는 '난지천공원'입니다.

한강과 인접해 산책로와 야외활동을 즐기기에 좋은 자연 친화적인 공간인 난지천공원을 함께걸어요! 😊🚶‍♀️🌿

이번 일정은 숲해설사 황군하 님의 안내로 진행됩니다.

✅일시 : 1월18일(토) 오전 9시50분
✅만나는 장소 : 6호선 월드컵경기장역 2번 출구
✅걷는 장소 : 난지천공원(오전10시~오후1시)
✅안내 : 숲해설사 황군하

",2025-01-07 10:42,시놀매니저
4172,,안녕하세요~ 잘 부탁 드립니다~^^,2025-01-07 15:01,초코짱
4173,,"반갑습니다
",2025-01-07 16:01,사랑비11
4174,,"이번년도에도 스윙프렌즈에서 
연말파티를 진행했습니다.

재즈밴드와 함께 추는 스윙댄스는 
너무나도 매력적이지 않을수가 없습니다.

더 많은 사람들이 이 문화를 접할수 있게
시니어반을 운영중이니 많은 관심과 참여 바랍니다",2025-01-07 16:28,기업사장
4175,스윙댄스 원데이클래스에 참여해보세요(토요일 합정),"재즈음악에 추는 댄스
스윙댄스, 그 매력을 느껴보세요

이번주는 원데이클래스 종료 후 
앞서 미리 배우고 있는 댄서들의 공연도 관람할수 있는 날 입니다.(무료)

다른날보다 더 재미있다는 이야기!

16:00 - 18:00 원데이클래스
18:00 - 19:30 공연관람

많은 분들이 이 멋진 취미를 알게 되었으면 합니다

*위치 네이버지도 보기
https://naver.me/GrmCnUNw",2025-01-07 16:33,기업사장
4176,스윙댄스 원데이클래스에 참여해보세요(일요일 선릉),"재즈음악에 추는 댄스
스윙댄스, 그 매력을 느껴보세요

이번주는 원데이클래스 종료 후 
앞서 미리 배우고 있는 댄서들의 공연도 관람할수 있는 날 입니다.(무료)

다른날보다 더 재미있다는 이야기!

15:00 - 17:00 원데이클래스
17:00 - 19:30 공연관람

많은 분들이 이 멋진 취미를 알게 되었으면 합니다

*위치 네이버지도 보기 https://naver.me/GV2LHlbi",2025-01-07 16:36,기업사장
4177,,"♡산다는 것은 길을 가는 것

산다는 것은 싸우는 것이다.
우리는 매일 남과 싸우고...
자기 자신과 싸우면서 살아간다.

인간은 세계라는 무대에서.
자기에게 맡겨진
역할을 수행하면서 살아간다.

어떤 이는 인생을 농사에 비유한다.
어떤 이는 인생을 하나의 예술 작품에 비유한다.
어떤 이는 인생을 책을 쓰는데 비유한다.
어떤 이는 인생을 여행에 비유한다.

우리는 저마다 무거운 짐을 지고
자기의 길을 가는 인생의 나그네다.

길에는 여러 가지가 있다.
사람이 가는 길은 인도요,
자동차가 가는 길은 차도요,
배가 가는 길은 뱃길이요, 바닷길이다.

우주에도 길이 있다.
지구는 지구가 도는 길이 있고,
별은 별이 가는 길이 있다.

옳은 길을 가되
우리는 적절한 속도,
적절한 걸음걸이로 가야 한다.

군자는 인생의 큰 길,
옳은 길을 정정당당히 간다.

마음에 추호도 부끄러움과
거리낌이 없는 사람만이
청천백일 하에 크고.
넓은 길을 늠름하게 활보할 수 있다.

힘차고 당당하게 걷는
걷는 걸음을 활보라고 한다.

광명정대의 정신을 가지고
인생을 바로 사는 사람만이
정정당당한 자세로 태연자약하게
인생의 정도와 대로를 힘차게 걸을 수 있다.

산다는 것은 길을 가는 것이다....",2025-01-07 16:45,의봉
